transaction_id,transaction_date,account_id,transaction_type,transaction_amount,transaction_currency,fx_rate,transaction_amount_euro
1013489,2025-02-28,1411,transfer,9492.16,SEK,11.188,848.423310690025
1013490,2025-01-04,3878,withdrawal,9401.2,NOK,11.713,802.629556902587
1013491,2025-03-08,3156,transfer,4845.62,CZK,25.016,193.70083146786058
1013492,2025-01-26,3922,withdrawal,9339.29,DKK,7.4614,1251.680649744016
1013493,2025-03-09,412,withdrawal,7942.05,CZK,25.016,317.4788135593221
1013494,2025-01-31,1641,withdrawal,3704.91,NOK,11.7373,315.65266287817474
1013495,2025-02-16,1917,transfer,2496.69,HUF,402.95,6.196029284030277
1013496,2025-02-17,1444,transfer,1778.76,NOK,11.6415,152.7947429454967
1013497,2025-02-10,3736,deposit,9022.9,HUF,403.88,22.340546697038725
1013498,2025-01-31,4891,deposit,1035.99,CZK,25.166,41.16625605976317
1013499,2025-02-02,994,transfer,3561.68,TRY,37.266,95.57451832769817
1013500,2025-03-10,3385,withdrawal,8391.86,NOK,11.6705,719.0660211644746
1013501,2025-03-10,1649,transfer,4790.47,BGN,1.9558,2449.3659883423666
1013502,2025-02-20,4944,deposit,2424.04,JPY,156.6,15.479182630906768
1013503,2025-02-02,1795,transfer,6116.34,GBP,0.83608,7315.496124772749
1013504,2025-01-03,4439,transfer,5704.42,BGN,1.9558,2916.66837099908
1013505,2025-02-15,1415,withdrawal,9024.58,ISK,147.3,61.26666666666666
1013506,2025-01-02,4249,withdrawal,9437.92,BGN,1.9558,4825.605890172819
1013507,2025-02-19,4145,transfer,9846.7,PLN,4.174,2359.0560613320554
1013508,2025-02-09,3154,transfer,8170.03,BGN,1.9558,4177.334083239595
1013509,2025-02-04,250,deposit,3957.86,RON,4.9769,795.2460366895056
1013510,2025-02-02,1137,transfer,4532.28,CHF,0.9449,4796.57106572124
1013511,2025-03-06,3415,transfer,3802.5,SEK,10.962,346.88013136289
1013512,2025-01-03,4206,deposit,460.06,HUF,414.93,1.108765333911744
1013513,2025-01-23,2269,transfer,1079.16,HUF,409.7,2.6340248962655606
1013514,2025-03-03,771,deposit,9823.55,DKK,7.4583,1317.1299089604868
1013515,2025-01-21,602,transfer,6302.77,CZK,25.178,250.32846135515132
1013516,2025-02-19,3863,transfer,2523.31,JPY,158.41,15.92898175620226
1013517,2025-01-01,4858,withdrawal,9406.26,DKK,7.4578,1261.264716136126
1013518,2025-02-21,4707,deposit,8351.95,RON,4.9773,1678.0081570329298
1013519,2025-02-09,3737,transfer,5951.78,RON,4.9768,1195.9049991962706
1013520,2025-01-31,3275,deposit,613.61,GBP,0.83608,733.9130226772558
1013521,2025-01-13,4045,withdrawal,7864.09,AUD,1.6578,4743.690433104114
1013522,2025-01-02,2819,withdrawal,3651.52,HUF,412.9,8.843594090578833
1013523,2025-02-22,4523,transfer,9709.95,AUD,1.6394,5922.8681224838365
1013524,2025-02-28,549,transfer,2332.45,CHF,0.9394,2482.9146263572493
1013525,2025-01-28,225,withdrawal,4819.69,ISK,146.1,32.98898015058179
1013526,2025-01-14,2727,transfer,4250.4,NOK,11.7195,362.6775886343274
1013527,2025-02-14,3287,transfer,1022.25,BGN,1.9558,522.6761427548829
1013528,2025-03-05,3866,withdrawal,925.39,CZK,25.048,36.94466624081763
1013529,2025-01-13,3170,transfer,269.32,PLN,4.2715,63.05045066136018
1013530,2025-03-07,4657,transfer,3322.37,ISK,147.3,22.555125594025796
1013531,2025-02-23,2581,deposit,6833.22,CZK,25.082,272.43521250299017
1013532,2025-02-22,1136,withdrawal,8072.03,GBP,0.8276,9753.540357660706
1013533,2025-01-22,435,withdrawal,2767.63,NOK,11.7525,235.49287385662626
1013534,2025-01-09,3528,withdrawal,7437.63,DKK,7.4609,996.881073328955
1013535,2025-01-09,4197,withdrawal,5655.54,DKK,7.4609,758.0238309051188
1013536,2025-03-05,2243,transfer,8447.12,SEK,11.0125,767.0483541430194
1013537,2025-01-16,1046,transfer,5086.61,AUD,1.6574,3069.029805719802
1013538,2025-01-30,1999,withdrawal,4737.15,AUD,1.6705,2835.7677342113134
1013539,2025-02-22,2449,deposit,7391.87,SEK,11.1425,663.394211352928
1013540,2025-01-18,1736,transfer,7330.76,SEK,11.506,637.1249782722058
1013541,2025-02-10,420,withdrawal,8326.23,ISK,146.6,56.795566166439286
1013542,2025-02-24,1730,transfer,2456.7,CHF,0.9415,2609.346787041954
1013543,2025-01-06,248,transfer,9852.58,DKK,7.4591,1320.88053518521
1013544,2025-01-14,451,withdrawal,5184.42,DKK,7.4607,694.8972616510515
1013545,2025-01-25,1949,withdrawal,6967.99,ISK,146.3,47.6280929596719
1013546,2025-02-23,4885,withdrawal,3591.88,PLN,4.1683,861.7134083439291
1013547,2025-03-09,870,withdrawal,9016.58,ISK,147.3,61.21235573659198
1013548,2025-02-17,22,withdrawal,2082.8,HUF,401.73,5.1845767057476415
1013549,2025-03-10,187,transfer,5070.47,ISK,146.9,34.516473791695034
1013550,2025-02-04,1386,deposit,9878.25,BGN,1.9558,5050.7464975968915
1013551,2025-02-24,74,withdrawal,8196.95,CZK,25.062,327.0668741521028
1013552,2025-03-01,3518,transfer,9681.74,CHF,0.9394,10306.301894826485
1013553,2025-01-17,3212,transfer,6392.84,HUF,412.65,15.492160426511573
1013554,2025-03-09,2792,transfer,1278.17,RON,4.9757,256.88244870068536
1013555,2025-02-28,271,transfer,7344.5,NOK,11.7245,626.4233016333319
1013556,2025-02-02,1986,transfer,9991.01,PLN,4.213,2371.471635414194
1013557,2025-01-31,2337,withdrawal,5828.97,PLN,4.213,1383.5675290766676
1013558,2025-01-22,3518,transfer,7896.18,PLN,4.23,1866.7092198581558
1013559,2025-01-07,3729,deposit,3682.22,ISK,145.5,25.307353951890033
1013560,2025-02-04,4248,transfer,1886.4,RON,4.9769,379.03112379191873
1013561,2025-01-01,338,withdrawal,5664.88,GBP,0.82918,6831.906220603488
1013562,2025-03-03,367,deposit,4908.86,SEK,11.15,440.2565022421524
1013563,2025-01-14,1051,transfer,7692.19,ISK,144.9,53.08619737750172
1013564,2025-02-10,2583,deposit,9806.56,DKK,7.4584,1314.8342808108978
1013565,2025-01-01,890,transfer,2646.23,DKK,7.4578,354.82716082490816
1013566,2025-02-14,328,transfer,6777.56,RON,4.977,1361.7761703837652
1013567,2025-02-14,4911,withdrawal,7640.85,PLN,4.1653,1834.4056850647012
1013568,2025-01-01,1204,transfer,6711.15,CHF,0.9412,7130.418614534636
1013569,2025-01-01,2000,deposit,3372.3,BGN,1.9558,1724.2560589017282
1013570,2025-02-04,936,withdrawal,5291.71,NOK,11.721,451.4725705997782
1013571,2025-01-17,165,transfer,6672.59,RON,4.9765,1340.8198533105597
1013572,2025-03-05,3928,transfer,7746.69,PLN,4.15,1866.6722891566262
1013573,2025-01-22,4630,transfer,2572.46,TRY,37.231,69.0945717278612
1013574,2025-01-02,3877,deposit,9145.06,JPY,162.04,56.437052579609976
1013575,2025-03-09,4984,transfer,4341.69,JPY,160.35,27.076333021515435
1013576,2025-03-08,3480,deposit,275.65,PLN,4.1788,65.9639130850962
1013577,2025-01-12,3011,transfer,7101.07,AUD,1.6655,4263.626538577004
1013578,2025-02-01,3157,withdrawal,6473.92,JPY,160.99,40.213180942915706
1013579,2025-01-04,613,deposit,8235.7,CZK,25.166,327.25502662322185
1013580,2025-01-27,1643,transfer,877.27,BGN,1.9558,448.5479087841293
1013581,2025-02-27,3922,withdrawal,6979.14,NOK,11.7015,596.4312267657994
1013582,2025-02-06,1262,transfer,4646.2,GBP,0.83688,5551.811490297295
1013583,2025-01-09,3708,transfer,581.79,TRY,36.421,15.974025974025974
1013584,2025-02-08,172,withdrawal,2240.34,AUD,1.6525,1355.7276853252647
1013585,2025-01-09,2590,deposit,9116.28,HUF,413.98,22.02106381950819
1013586,2025-01-23,2234,transfer,4036.22,CHF,0.9442,4274.7511120525305
1013587,2025-01-13,4504,withdrawal,8229.03,CHF,0.9346,8804.868392895358
1013588,2025-01-26,1970,withdrawal,5027.62,JPY,163.9,30.674923733984134
1013589,2025-02-05,4006,transfer,301.15,ISK,146.8,2.051430517711171
1013590,2025-01-09,1458,transfer,2202.93,AUD,1.663,1324.6722790138303
1013591,2025-02-07,3478,deposit,1682.74,JPY,157.77,10.665779298979526
1013592,2025-03-01,1703,deposit,131.59,CHF,0.9394,140.07877368533107
1013593,2025-01-16,596,deposit,6671.84,SEK,11.485,580.9177187636047
1013594,2025-02-26,263,withdrawal,5859.64,DKK,7.4584,785.6430333583611
1013595,2025-02-07,1847,deposit,5650.28,DKK,7.46,757.4101876675603
1013596,2025-03-08,4827,deposit,8100.21,HUF,399.28,20.28704167501503
1013597,2025-01-16,2752,deposit,4196.55,SEK,11.485,365.3939921636918
1013598,2025-01-27,986,deposit,6380.84,NOK,11.8095,540.3141538591811
1013599,2025-01-11,4830,withdrawal,648.79,SEK,11.497,56.43124293293903
1013600,2025-02-01,4885,deposit,2678.85,NOK,11.7373,228.2339209187803
1013601,2025-01-25,3700,transfer,697.89,TRY,37.377,18.67164298900393
1013602,2025-01-23,2281,transfer,1552.38,ISK,145.9,10.640027416038382
1013603,2025-01-29,3688,deposit,3365.32,NOK,11.7785,285.71719658700175
1013604,2025-02-06,1359,withdrawal,2827.6,JPY,157.95,17.90186767964546
1013605,2025-01-05,204,withdrawal,8852.29,GBP,0.82993,10666.309206800575
1013606,2025-01-08,387,transfer,4818.5,TRY,36.395,132.3945596922654
1013607,2025-02-27,3637,deposit,3368.34,DKK,7.4584,451.6169687868712
1013608,2025-02-20,2489,deposit,3531.22,PLN,4.1605,848.7489484436967
1013609,2025-01-20,502,deposit,9282.73,BGN,1.9558,4746.257286021066
1013610,2025-02-14,2024,withdrawal,4397.35,RON,4.977,883.5342575848905
1013611,2025-01-05,3308,deposit,5853.94,DKK,7.4599,784.7209748119948
1013612,2025-01-18,233,withdrawal,1530.8,PLN,4.2585,359.4692967007162
1013613,2025-02-20,1364,deposit,8598.34,PLN,4.1605,2066.6602571806275
1013614,2025-01-31,2178,transfer,7985.75,AUD,1.6702,4781.313615135912
1013615,2025-01-07,3213,withdrawal,3685.5,SEK,11.475,321.1764705882353
1013616,2025-01-08,4641,withdrawal,6372.12,AUD,1.66,3838.6265060240967
1013617,2025-02-02,2906,withdrawal,8230.52,CZK,25.166,327.0491933561154
1013618,2025-02-05,2788,transfer,5393.57,JPY,159.25,33.86857142857143
1013619,2025-02-01,3355,transfer,93.83,TRY,37.266,2.5178446841625073
1013620,2025-02-13,610,transfer,4192.97,NOK,11.7145,357.9299159161723
1013621,2025-01-12,1338,transfer,6080.62,TRY,36.485,166.66081951486913
1013622,2025-02-18,2156,deposit,2422.42,TRY,37.896,63.922841460840196
1013623,2025-03-01,949,transfer,8234.32,TRY,38.019,216.58433940924274
1013624,2025-01-17,4514,transfer,9585.77,CHF,0.9394,10204.140941026188
1013625,2025-02-10,2910,deposit,8030.58,JPY,156.92,51.17626816212083
1013626,2025-02-02,2874,deposit,8151.1,AUD,1.6702,4880.313734882051
1013627,2025-02-19,3187,deposit,57.64,PLN,4.174,13.809295639674172
1013628,2025-02-04,2279,transfer,2675.19,NOK,11.721,228.23905810084463
1013629,2025-02-03,1000,withdrawal,9402.57,GBP,0.83136,11309.865762124711
1013630,2025-02-04,432,transfer,3378.53,DKK,7.461,452.82535853102803
1013631,2025-02-05,3994,withdrawal,6128.23,CZK,25.136,243.80291215786121
1013632,2025-01-14,1807,transfer,5141.64,AUD,1.6601,3097.1869164508166
1013633,2025-02-04,4992,withdrawal,6847.92,JPY,160.52,42.66085223025168
1013634,2025-01-05,2369,deposit,3357.53,DKK,7.4599,450.0770787812169
1013635,2025-02-16,4418,transfer,5164.33,TRY,37.949,136.08606287385703
1013636,2025-01-14,3290,transfer,1255.44,CHF,0.9395,1336.2852581160191
1013637,2025-01-19,567,withdrawal,2921.79,TRY,36.627,79.77148005569661
1013638,2025-02-27,3830,deposit,4648.08,TRY,38.168,121.77950115279816
1013639,2025-02-12,2375,transfer,3475.16,TRY,37.432,92.83928189784142
1013640,2025-01-25,4261,transfer,6644.9,NOK,11.7495,565.5474701051108
1013641,2025-01-18,1673,deposit,345.01,GBP,0.84453,408.5230838454525
1013642,2025-01-19,2704,deposit,1772.45,JPY,160.23,11.061911002933284
1013643,2025-02-20,3916,transfer,3067.9,SEK,11.166,274.7537166397994
1013644,2025-02-22,1396,withdrawal,695.01,TRY,38.102,18.24077476247966
1013645,2025-01-02,4574,withdrawal,5605.38,AUD,1.6618,3373.077385967024
1013646,2025-02-17,2186,deposit,8849.75,AUD,1.6456,5377.825717063685
1013647,2025-02-03,2742,withdrawal,7719.49,JPY,158.87,48.58997922829987
1013648,2025-01-15,1935,deposit,5953.75,TRY,36.548,162.90221079128816
1013649,2025-02-28,4701,deposit,5287.34,TRY,38.019,139.0709908203793
1013650,2025-02-11,1871,transfer,6174.08,JPY,157.28,39.25534079348932
1013651,2025-02-05,2970,transfer,7559.09,DKK,7.4597,1013.3235921015591
1013652,2025-01-01,1973,transfer,8450.47,NOK,11.795,716.4451038575667
1013653,2025-02-14,3906,withdrawal,1625.68,PLN,4.1653,390.29121551869014
1013654,2025-02-23,847,transfer,684.29,CHF,0.942,726.4225053078557
1013655,2025-03-04,2905,withdrawal,6046.77,RON,4.9769,1214.9671482247988
1013656,2025-02-10,1423,withdrawal,6533.84,PLN,4.1758,1564.6917955840797
1013657,2025-02-07,608,transfer,8958.63,TRY,37.334,239.95901858895374
1013658,2025-01-20,1641,transfer,349.67,PLN,4.2568,82.1438639353505
1013659,2025-01-09,4458,withdrawal,2221.88,ISK,144.9,15.333885438233265
1013660,2025-01-04,3310,withdrawal,5327.38,JPY,161.77,32.93181677690548
1013661,2025-02-03,1427,deposit,8060.63,JPY,158.87,50.737269465600804
1013662,2025-01-10,940,transfer,5410.44,AUD,1.6655,3248.5379765836083
1013663,2025-03-01,3158,transfer,128.35,NOK,11.7245,10.9471619258817
1013664,2025-02-21,4638,transfer,5969.86,SEK,11.1425,535.773838905093
1013665,2025-02-21,2907,withdrawal,1304.97,ISK,145.7,8.95655456417296
1013666,2025-01-30,2829,withdrawal,6926.47,TRY,37.223,186.0803804099616
1013667,2025-03-01,468,deposit,5417.76,SEK,11.188,484.2474079370754
1013668,2025-01-26,2970,withdrawal,6319.45,JPY,163.9,38.55674191580231
1013669,2025-01-03,2185,withdrawal,2995.89,ISK,144.1,20.790353920888272
1013670,2025-01-01,3825,withdrawal,7344.07,RON,4.9743,1476.4027099290352
1013671,2025-03-02,414,transfer,7170.46,TRY,38.019,188.60201478208265
1013672,2025-03-10,1320,deposit,4170.19,SEK,10.9695,380.162268107024
1013673,2025-03-04,2347,transfer,8659.85,PLN,4.1593,2082.045055658404
1013674,2025-01-23,1251,deposit,3471.11,NOK,11.7305,295.90469289459105
1013675,2025-02-08,1813,transfer,6865.8,BGN,1.9558,3510.4816443399122
1013676,2025-03-08,4205,transfer,3483.55,BGN,1.9558,1781.1381531853974
1013677,2025-01-23,4308,deposit,3079.82,AUD,1.6594,1855.9840906351694
1013678,2025-01-26,761,withdrawal,8342.92,BGN,1.9558,4265.732692504346
1013679,2025-01-06,853,transfer,8625.14,CHF,0.9396,9179.58705832269
1013680,2025-01-20,1606,transfer,2898.16,AUD,1.6627,1743.0444457809585
1013681,2025-03-10,4394,transfer,2676.27,JPY,159.39,16.790702051571618
1013682,2025-03-06,2857,transfer,7826.74,DKK,7.4593,1049.2593138766372
1013683,2025-02-15,2558,transfer,2098.8,JPY,160.09,13.110125554375665
1013684,2025-02-07,2244,deposit,1174.52,NOK,11.625,101.03397849462365
1013685,2025-02-17,1635,withdrawal,1314.41,NOK,11.6415,112.90727139973372
1013686,2025-03-01,697,transfer,9945.23,JPY,156.96,63.36155708460754
1013687,2025-01-13,2682,withdrawal,3811.33,BGN,1.9558,1948.7319766847327
1013688,2025-01-22,3215,deposit,5483.98,DKK,7.4612,734.9997319466037
1013689,2025-02-09,4670,transfer,2597.12,CHF,0.9418,2757.6130813336163
1013690,2025-02-14,2853,transfer,4452.68,NOK,11.6515,382.1550873278119
1013691,2025-03-03,4290,withdrawal,6877.25,CZK,25.097,274.02677610869824
1013692,2025-02-08,1913,transfer,9085.96,PLN,4.1985,2164.0967012028104
1013693,2025-02-07,1035,transfer,2103.57,AUD,1.6525,1272.962178517398
1013694,2025-02-03,2362,transfer,7139.93,SEK,11.481,621.8909502656563
1013695,2025-02-14,1066,withdrawal,1240.2,SEK,11.2445,110.29392147272
1013696,2025-02-20,3148,withdrawal,6912.26,BGN,1.9558,3534.23662951222
1013697,2025-01-23,523,deposit,6708.23,GBP,0.84468,7941.741251124686
1013698,2025-01-07,2574,withdrawal,6439.04,CHF,0.9426,6831.147888818163
1013699,2025-03-07,3917,withdrawal,512.34,ISK,147.3,3.4782077393075355
1013700,2025-01-10,4354,deposit,2665.94,DKK,7.4606,357.3358711095622
1013701,2025-02-22,3232,withdrawal,4446.09,GBP,0.8276,5372.269212179797
1013702,2025-02-22,4901,withdrawal,490.36,CHF,0.942,520.552016985138
1013703,2025-01-12,306,transfer,842.09,NOK,11.757,71.62456408947861
1013704,2025-01-15,230,deposit,732.36,DKK,7.4611,98.15710820120357
1013705,2025-02-07,3958,transfer,4347.55,NOK,11.625,373.98279569892475
1013706,2025-02-10,2689,transfer,4639.61,CHF,0.9396,4937.856534695615
1013707,2025-01-13,3712,deposit,2892.59,HUF,413.68,6.99233707213305
1013708,2025-01-06,618,withdrawal,440.77,CZK,25.154,17.52285918740558
1013709,2025-03-07,687,deposit,1486.65,JPY,160.35,9.27128157156221
1013710,2025-02-26,3098,transfer,6516.23,CZK,24.948,261.192480359147
1013711,2025-01-03,2181,withdrawal,25.29,PLN,4.2725,5.919251023990638
1013712,2025-01-28,1712,transfer,4406.53,SEK,11.478,383.91096009757797
1013713,2025-02-20,4846,withdrawal,4352.84,GBP,0.82823,5255.593253081874
1013714,2025-02-06,3876,transfer,4941.15,CZK,25.139,196.55316440590317
1013715,2025-02-18,1494,deposit,1519.78,GBP,0.83025,1830.5088828666064
1013716,2025-01-18,2781,withdrawal,3910.46,JPY,160.23,24.405292392186233
1013717,2025-03-05,4441,transfer,1359.16,AUD,1.703,798.0974750440399
1013718,2025-03-10,559,deposit,9876.73,TRY,39.643,249.14184093030295
1013719,2025-02-16,2881,transfer,5496.38,RON,4.977,1104.3560377737592
1013720,2025-02-26,3601,withdrawal,9104.33,GBP,0.82868,10986.54486653473
1013721,2025-01-15,2648,deposit,8239.21,DKK,7.4611,1104.2889118226533
1013722,2025-01-12,540,transfer,5852.83,AUD,1.6655,3514.157910537376
1013723,2025-02-10,2675,withdrawal,9044.23,TRY,37.148,243.46478949068586
1013724,2025-02-04,2895,transfer,4269.4,HUF,407.15,10.486061648041263
1013725,2025-03-05,2486,deposit,1733.3,BGN,1.9558,886.2358114326618
1013726,2025-01-27,4202,withdrawal,4038.29,PLN,4.2193,957.099518877539
1013727,2025-01-29,2042,transfer,2002.36,ISK,145.7,13.743033630748114
1013728,2025-01-04,1409,transfer,3256.76,CHF,0.9362,3478.7011322367016
1013729,2025-01-29,995,deposit,2727.87,CZK,25.122,108.58490566037736
1013730,2025-01-18,472,transfer,7293.37,NOK,11.759,620.2372650735606
1013731,2025-01-22,583,withdrawal,5148.76,PLN,4.23,1217.2009456264775
1013732,2025-01-23,4439,deposit,2271.6,AUD,1.6594,1368.928528383753
1013733,2025-02-26,4877,withdrawal,5084.33,CZK,24.948,203.79709796376463
1013734,2025-02-18,340,withdrawal,1137.13,DKK,7.4582,152.46708321042613
1013735,2025-02-15,3382,deposit,5451.61,SEK,11.2445,484.8245809062208
1013736,2025-02-04,4704,withdrawal,3757.04,BGN,1.9558,1920.9735146743021
1013737,2025-02-02,722,withdrawal,1865.45,SEK,11.474,162.58061704723724
1013738,2025-01-29,3193,deposit,7422.91,NOK,11.7785,630.2084306151038
1013739,2025-02-10,1535,deposit,1864.38,TRY,37.148,50.18789706040702
1013740,2025-02-14,3477,withdrawal,154.38,HUF,402.95,0.383124457128676
1013741,2025-01-24,1951,deposit,894.23,NOK,11.7495,76.10791948593558
1013742,2025-02-24,3464,deposit,9991.33,AUD,1.6434,6079.670195935256
1013743,2025-01-17,1038,deposit,4483.23,BGN,1.9558,2292.2742611718986
1013744,2025-03-08,1468,withdrawal,1984.1,HUF,399.28,4.969194550190343
1013745,2025-02-14,745,transfer,307.96,DKK,7.459,41.28703579568307
1013746,2025-01-08,1581,withdrawal,4178.04,TRY,36.395,114.79708751202087
1013747,2025-01-28,1062,deposit,5485.99,NOK,11.7785,465.76304283227915
1013748,2025-01-25,3145,deposit,6832.45,CZK,25.097,272.24170219548154
1013749,2025-01-10,768,withdrawal,8722.77,CHF,0.9416,9263.774426508073
1013750,2025-01-30,1064,withdrawal,106.17,CZK,25.121,4.226344492655548
1013751,2025-02-11,2784,deposit,5342.61,DKK,7.4582,716.340403850795
1013752,2025-03-04,2688,deposit,5936.56,TRY,38.484,154.2604718844195
1013753,2025-02-16,3857,deposit,5926.01,ISK,147.3,40.23088934147997
1013754,2025-01-21,3712,withdrawal,9768.37,CZK,25.178,387.97243625387244
1013755,2025-03-01,4509,withdrawal,3707.19,JPY,156.96,23.618692660550458
1013756,2025-02-19,2791,transfer,8823.04,DKK,7.4588,1182.9034160991046
1013757,2025-02-27,4120,withdrawal,6821.41,TRY,38.168,178.72065604695032
1013758,2025-02-07,4892,transfer,3467.15,NOK,11.625,298.2494623655914
1013759,2025-01-19,3083,transfer,1625.63,PLN,4.2585,381.7377010684514
1013760,2025-01-27,2523,deposit,8349.32,DKK,7.4625,1118.836850921273
1013761,2025-02-25,762,deposit,2514.21,BGN,1.9558,1285.5148788219656
1013762,2025-03-01,4562,withdrawal,7853.89,HUF,399.5,19.659299123904884
1013763,2025-02-22,2175,transfer,1044.16,CHF,0.942,1108.4501061571127
1013764,2025-02-18,4404,transfer,5616.94,CHF,0.9425,5959.618037135278
1013765,2025-02-10,1890,deposit,1477.75,ISK,146.6,10.080150068212824
1013766,2025-03-06,1136,transfer,2715.9,SEK,10.962,247.75588396278053
1013767,2025-01-15,1357,withdrawal,8467.04,DKK,7.4611,1134.824623715002
1013768,2025-01-19,1268,transfer,3191.49,GBP,0.84453,3779.013178927924
1013769,2025-03-10,4255,transfer,2406.84,CZK,24.957,96.4394758985455
1013770,2025-02-05,3057,transfer,9794.19,CHF,0.9395,10424.89622139436
1013771,2025-03-06,637,deposit,1095.35,GBP,0.8379,1307.2562358276643
1013772,2025-01-16,1181,deposit,5247.88,CZK,25.231,207.99334152431533
1013773,2025-01-17,697,transfer,8423.67,SEK,11.506,732.1110724839215
1013774,2025-01-29,1992,deposit,6971.43,GBP,0.83723,8326.779976828351
1013775,2025-03-07,492,transfer,962.33,GBP,0.84088,1144.4320235943298
1013776,2025-02-13,3068,transfer,7399.29,RON,4.9771,1486.666934560286
1013777,2025-01-15,2823,transfer,6420.92,TRY,36.548,175.68457918353946
1013778,2025-02-10,2094,transfer,3328.62,JPY,156.92,21.212210043334185
1013779,2025-01-23,3078,withdrawal,3509.1,SEK,11.4685,305.977242010725
1013780,2025-03-10,3209,transfer,2199.18,CZK,24.957,88.11876427455222
